Step	Type	Velocity
05000	0	1.878034
05000	0	2.991262
05000	0	1.316667
05000	0	3.030860
05000	0	2.161395
05000	0	1.084037
05000	0	1.075991
05000	0	3.405129
05000	0	1.591487
05000	0	1.126899
05000	0	2.790929
05000	0	2.984393
05000	0	3.360459
05000	0	1.693066
05000	0	0.635703
05000	0	3.232100
05000	0	2.282619
05000	0	3.314746
05000	0	1.695086
05000	0	2.654691
05000	0	1.653371
05000	0	1.504219
05000	0	3.092534
05000	0	2.316190
05000	0	1.939224
05000	0	0.955917
05000	0	0.972987
05000	0	3.937110
05000	0	0.997493
05000	0	4.067457
05000	0	2.000848
05000	0	1.233113
05000	0	2.921428
05000	0	3.257924
05000	0	2.375791
05000	0	1.648174
05000	0	0.915268
05000	0	4.610326
05000	0	3.363428
05000	0	4.725109
05000	0	4.076070
05000	0	1.396721
05000	0	4.430413
05000	0	1.072955
05000	0	1.232353
05000	0	1.759238
05000	0	0.829578
05000	0	1.435376
05000	0	2.800457
05000	0	1.912913
05000	0	1.223427
05000	0	1.266938
05000	0	3.702272
05000	0	1.870619
05000	0	0.950150
05000	0	1.482115
05000	0	2.188748
05000	0	1.302224
05000	0	3.669274
05000	0	2.143567
05000	0	1.415407
05000	0	1.252432
05000	0	1.988662
05000	0	2.994026
05000	0	1.222262
05000	0	2.039476
05000	0	2.368036
05000	0	4.370279
05000	0	3.062058
05000	0	3.028117
05000	0	3.471980
05000	0	1.047985
05000	0	1.855001
05000	0	2.391414
05000	0	3.360213
05000	0	2.802898
05000	0	1.233503
05000	0	2.040674
05000	0	2.221881
05000	0	1.988695
05000	0	1.508751
05000	0	1.386671
05000	0	1.052536
05000	0	1.903384
05000	0	1.380544
05000	0	1.172382
05000	0	2.943063
05000	0	0.829412
05000	0	1.076314
05000	0	1.440681
05000	0	2.600832
05000	0	2.975522
05000	0	2.339429
05000	0	3.292311
05000	0	1.028726
05000	0	2.111741
05000	0	3.239966
05000	0	0.706614
05000	0	1.370816
05000	0	2.665975
05000	0	2.928556
05000	0	1.761033
05000	0	1.475351
05000	0	2.911262
05000	0	1.375434
05000	0	0.873481
05000	0	2.468975
05000	0	2.046477
05000	0	1.388219
05000	0	2.055822
05000	0	1.231790
05000	0	2.602697
05000	0	1.497271
05000	0	1.806201
05000	0	3.162381
05000	0	1.925095
05000	0	2.565874
05000	0	0.857280
05000	0	1.369994
05000	0	2.762828
05000	0	2.362910
05000	0	0.786735
05000	0	2.459383
05000	0	1.880403
05000	0	0.783016
05000	0	1.108939
05000	0	1.490542
05000	0	2.186129
05000	0	2.548911
05000	0	2.499225
05000	0	0.417911
05000	0	1.320115
05000	0	3.221805
05000	0	0.740947
05000	0	2.476081
05000	0	2.184513
05000	0	0.873332
05000	0	3.744115
05000	0	1.830625
05000	0	1.278414
05000	0	2.926091
05000	0	2.075216
05000	0	0.464001
05000	0	0.625867
05000	0	2.022873
05000	0	3.964831
05000	0	0.998228
05000	0	2.117552
05000	0	3.658795
05000	0	1.247009
05000	0	2.661996
05000	0	1.769185
05000	0	1.585385
05000	0	1.389772
05000	0	1.638727
05000	0	2.183818
05000	0	1.282218
05000	0	1.386940
05000	0	2.528537
05000	0	3.261813
05000	0	1.616769
05000	0	1.305492
05000	0	2.914457
05000	0	1.789689
05000	0	1.308286
05000	0	1.232863
05000	0	1.598611
05000	0	0.542348
05000	0	1.663101
05000	0	0.910116
05000	0	0.547150
05000	0	3.265216
05000	0	2.886872
05000	0	0.919614
05000	0	0.374747
05000	0	1.978617
05000	0	1.440783
05000	0	2.507197
05000	0	1.978227
05000	0	2.711435
05000	0	1.079583
05000	0	3.532745
05000	0	1.200203
05000	0	1.671963
05000	0	1.934089
05000	0	3.217848
05000	0	1.139964
05000	0	1.844451
05000	0	3.373829
05000	0	1.935151
05000	0	2.299605
05000	0	1.333804
05000	0	1.346324
05000	0	2.339416
05000	0	3.321219
05000	0	1.445636
05000	0	1.375955
05000	0	1.615104
05000	0	2.120469
05000	0	2.557507
05000	0	1.736614
05000	0	0.636247
05000	0	2.944679
05000	0	0.383604
05000	0	1.742943
05000	0	1.501365
05000	0	3.387395
05000	0	1.079661
05000	0	3.241890
05000	0	2.467736
05000	0	1.545385
05000	0	2.231234
05000	0	2.193464
05000	0	2.922432
05000	0	1.112746
05000	0	2.463296
05000	0	2.007815
05000	0	1.494869
05000	0	0.798490
05000	0	2.926656
05000	0	1.707651
05000	0	1.163524
05000	0	3.312066
05000	0	1.866897
05000	0	1.280415
05000	0	2.644975
05000	0	3.446110
05000	0	2.153434
05000	0	2.883594
05000	0	2.939660
05000	0	2.447561
05000	0	2.574200
05000	0	4.214512
05000	0	1.710306
05000	0	3.855540
05000	0	2.591608
05000	0	0.758948
05000	0	2.871637
05000	0	2.530305
05000	0	1.528121
05000	0	2.187354
05000	0	1.670734
05000	0	1.722437
05000	0	1.225463
05000	0	1.758953
05000	0	2.256753
05000	0	2.892969
05000	0	2.784017
05000	0	2.042147
05000	0	1.925287
05000	0	1.253350
05000	0	0.756648
05000	0	2.975268
05000	0	1.387043
05000	0	2.868878
05000	0	1.487303
05000	0	2.176630
05000	0	0.826223
05000	0	2.617199
05000	0	2.782792
05000	0	0.642402
05000	0	1.176270
05000	0	2.244715
05000	0	3.170241
05000	0	2.707683
05000	0	1.278152
05000	0	1.399199
05000	0	0.962752
05000	0	0.923620
05000	0	2.227207
05000	0	1.611570
05000	0	0.492517
05000	0	2.101274
05000	0	2.802175
05000	0	2.599315
05000	0	1.479424
05000	0	2.385965
05000	0	3.031580
05000	0	1.634284
05000	0	2.729420
05000	0	2.155933
05000	0	4.349895
05000	0	2.100586
05000	0	1.365938
05000	0	4.206122
05000	0	1.036143
05000	0	2.316405
05000	0	1.399431
05000	0	2.086123
05000	0	0.902856
05000	0	0.511299
05000	0	1.881825
05000	0	1.796616
05000	0	2.141978
05000	0	2.200176
05000	0	2.600298
05000	0	2.382557
05000	0	1.774538
05000	0	1.644093
05000	0	3.801429
05000	0	2.534372
05000	0	2.485914
05000	0	1.745067
05000	0	1.678503
05000	0	2.526744
05000	0	1.917035
05000	0	4.158808
05000	0	2.011057
05000	0	1.110795
05000	0	2.062818
05000	0	1.486419
05000	0	1.534674
05000	0	0.900888
05000	0	1.292107
05000	0	0.968386
05000	0	3.818498
05000	0	1.861676
05000	0	1.069216
05000	0	3.378826
05000	0	1.927439
05000	0	2.097488
05000	0	0.927724
05000	0	2.920122
05000	0	3.524249
05000	0	2.195904
05000	0	1.338773
05000	0	2.267936
05000	0	1.495437
05000	0	3.147056
05000	0	0.725394
05000	0	3.703371
05000	0	2.338593
05000	0	1.760678
05000	0	2.277641
05000	0	1.604371
05000	0	0.763647
05000	0	2.192353
05000	0	1.525684
05000	0	1.060361
05000	0	1.315461
05000	0	3.396558
05000	0	2.587068
05000	0	1.602618
05000	0	2.319785
05000	0	1.389111
05000	0	2.281681
05000	0	2.287600
05000	0	1.778745
05000	0	2.266758
05000	0	1.901990
05000	0	3.150462
05000	0	2.051287
05000	0	1.572950
05000	0	1.503242
05000	0	0.302437
05000	0	1.410826
05000	0	2.368764
05000	0	0.875455
05000	0	1.095727
05000	0	1.796121
05000	0	2.292765
05000	0	2.919116
05000	0	2.247099
05000	0	4.075432
05000	0	1.496614
05000	0	2.969200
05000	0	1.026141
05000	0	1.598172
05000	0	2.443709
05000	0	1.434825
05000	0	0.356253
05000	0	1.427425
05000	0	2.047302
05000	0	1.139614
05000	0	1.944179
05000	0	2.484982
05000	0	2.249861
05000	0	2.414994
05000	0	2.713885
05000	0	2.843576
05000	0	1.920879
05000	0	1.064220
05000	0	3.001041
05000	0	0.736598
05000	0	2.327887
05000	0	1.007558
05000	0	2.623393
05000	0	1.809379
05000	0	0.748833
05000	0	1.644616
05000	0	3.680385
05000	0	1.192766
05000	0	4.377217
05000	0	2.317491
05000	0	2.207618
05000	0	1.669783
05000	0	2.092550
05000	0	2.322497
05000	0	2.414974
05000	0	1.477289
05000	0	1.868431
05000	0	0.435289
05000	0	3.825609
05000	0	2.686691
05000	0	3.197380
05000	0	3.149626
05000	0	0.715584
05000	0	1.153960
05000	0	2.338114
05000	0	0.834659
05000	0	0.947542
05000	0	1.395616
05000	0	3.563483
05000	0	0.344187
05000	0	2.189285
05000	0	1.658221
05000	0	1.048541
05000	0	2.665281
05000	0	2.084511
05000	0	1.427115
05000	0	3.529275
05000	0	2.345782
05000	0	2.228450
05000	0	3.522621
05000	0	1.364586
05000	0	2.486287
05000	0	3.816045
05000	0	1.625881
05000	0	1.230547
05000	0	2.966875
05000	0	1.317546
05000	0	2.024915
05000	0	1.782535
05000	0	2.968247
05000	0	3.046094
05000	0	1.450680
05000	0	5.300692
05000	0	0.598696
05000	0	2.428511
05000	0	1.999437
05000	0	2.785524
05000	0	3.607631
05000	0	0.936441
05000	0	2.902095
05000	0	0.544054
05000	0	2.456628
05000	0	2.039947
05000	0	1.663352
05000	0	1.841031
05000	0	2.169361
05000	0	1.173446
05000	0	2.091972
05000	0	2.028055
05000	0	3.823969
05000	0	4.887323
05000	0	2.769915
05000	0	2.273318
05000	0	0.792058
05000	0	1.332376
05000	0	2.184377
05000	0	2.684226
05000	0	2.266354
05000	0	2.526454
05000	0	2.257885
05000	0	1.646117
05000	0	1.207331
05000	0	3.646421
05000	0	2.477479
05000	0	2.486275
05000	0	0.558062
05000	0	1.553999
05000	0	1.181691
05000	0	2.252926
05000	0	2.154235
05000	0	0.583443
05000	0	1.268128
05000	0	3.671426
05000	0	0.962939
05000	0	1.179945
05000	0	2.219819
05000	0	1.893573
05000	0	2.113037
05000	0	1.956732
05000	0	2.251394
05000	0	3.362930
05000	0	2.928415
05000	0	2.636418
05000	0	1.844820
05000	0	1.180996
05000	0	2.065657
05000	0	1.035492
05000	0	3.018304
05000	0	4.207431
05000	0	1.556097
05000	0	3.671588
05000	0	3.371195
05000	0	0.673540
05000	0	0.837641
05000	0	1.154735
05000	0	1.153567
05000	0	3.649753
05000	0	2.615724
05000	0	0.670076
05000	0	2.438327
05000	0	2.138059
05000	0	2.612780
05000	0	2.136708
05000	0	1.080327
05000	0	0.884045
05000	0	1.261690
05000	0	4.596217
05000	0	2.870753
05000	0	1.648482
05000	0	1.987396
05000	0	1.735458
05000	0	2.847685
05000	0	2.658644
05000	0	1.007448
05000	0	3.473929
05000	0	1.708214
05000	0	3.198886
05000	0	1.993037
05000	0	1.783351
05000	0	1.812085
05000	0	0.958946
05000	0	3.632374
05000	0	3.105444
05000	0	1.154946
05000	0	3.795525
05000	0	1.491326
05000	0	4.587922
05000	0	1.997306
05000	0	3.068244
05000	0	0.783463
05000	0	2.281810
05000	0	1.142413
05000	0	0.968504
05000	0	1.897035
05000	0	4.108999
05000	0	2.803566
05000	0	1.673731
05000	0	0.520185
05000	0	3.008639
05000	0	3.396270
05000	0	2.100643
05000	0	4.224683
05000	0	2.718240
05000	0	1.200438
05000	0	0.990527
05000	0	1.853767
05000	0	1.120540
05000	0	1.335879
05000	0	2.085635
05000	0	1.544452
05000	0	1.204192
05000	0	2.174684
05000	0	3.518539
05000	0	3.331259
05000	0	1.278534
05000	0	1.719398
05000	0	1.217692
05000	0	2.265889
05000	0	1.171839
05000	0	2.388364
05000	0	1.022539
05000	0	2.900571
05000	0	1.411449
05000	0	1.158226
05000	0	1.538432
05000	0	2.252474
05000	0	3.023377
05000	0	2.181283
05000	0	1.788390
05000	0	2.712702
05000	0	1.718400
05000	0	1.454293
05000	0	1.897581
05000	0	2.411681
05000	0	1.201281
05000	0	1.215945
05000	0	2.424160
05000	0	2.308436
05000	0	1.659455
05000	0	0.954180
05000	0	1.915031
05000	0	1.336807
05000	0	1.688846
05000	0	3.017856
05000	0	1.816100
05000	0	3.214022
05000	0	4.051127
05000	0	1.569544
05000	0	3.492518
05000	0	3.463709
05000	0	2.533064
05000	0	1.306830
05000	0	0.983743
05000	0	0.576670
05000	0	3.689634
05000	0	1.150944
05000	0	2.336431
05000	0	3.159927
05000	0	2.229014
05000	0	2.952442
05000	1	2.209914
05000	1	1.741273
05000	1	1.928049
05000	1	1.548959
05000	1	0.910375
05000	1	2.259991
05000	1	1.142523
05000	1	1.331730
05000	1	3.106011
05000	1	3.357963
05000	1	0.883231
05000	1	1.668462
05000	1	2.976551
05000	1	2.952265
05000	1	3.436662
05000	1	1.565318
05000	1	1.355770
05000	1	2.595320
05000	1	2.253224
05000	1	3.751521
05000	1	3.184423
05000	1	2.241332
05000	1	3.065325
05000	1	0.699584
05000	1	0.991615
05000	1	2.945401
05000	1	1.119445
05000	1	2.328448
05000	1	1.258224
05000	1	3.113691
05000	1	2.317942
05000	1	3.352407
05000	1	1.458172
05000	1	1.806718
05000	1	3.474592
05000	1	1.866303
05000	1	2.892575
05000	1	1.548760
05000	1	4.655110
05000	1	1.608022
05000	1	1.849985
05000	1	1.363486
05000	1	2.871106
05000	1	1.869529
05000	1	3.991290
05000	1	2.020967
05000	1	2.194326
05000	1	3.538006
05000	1	0.790081
05000	1	2.100846
05000	1	1.419671
05000	1	1.208917
05000	1	2.151059
05000	1	2.299478
05000	1	2.992701
05000	1	2.903714
05000	1	3.370242
05000	1	1.699140
05000	1	1.733475
05000	1	2.129396
05000	1	2.278318
05000	1	1.533230
05000	1	2.468205
05000	1	1.099988
05000	1	2.461387
05000	1	2.511693
05000	1	2.958627
05000	1	1.732530
05000	1	2.319805
05000	1	1.981271
05000	1	3.058418
05000	1	2.437786
05000	1	1.101371
05000	1	3.277824
05000	1	2.704720
05000	1	1.176379
05000	1	2.734431
05000	1	1.311172
05000	1	2.133604
05000	1	4.565389
05000	1	2.755351
05000	1	2.227654
05000	1	3.726558
05000	1	1.711917
05000	1	2.302851
05000	1	1.063137
05000	1	1.148183
05000	1	3.822415
05000	1	3.125449
05000	1	1.673208
05000	1	3.361416
05000	1	2.675082
05000	1	0.929778
05000	1	3.218675
05000	1	0.475067
05000	1	1.272472
05000	1	1.966464
05000	1	1.848725
05000	1	1.369899
05000	1	2.831229
05000	1	0.456945
05000	1	2.135990
05000	1	2.711930
05000	1	2.122533
05000	1	2.546219
05000	1	1.519061
05000	1	2.248206
05000	1	3.748306
05000	1	1.856514
05000	1	1.298302
05000	1	1.833995
05000	1	3.289076
05000	1	2.468979
05000	1	1.773224
05000	1	1.736780
05000	1	1.370156
05000	1	2.001289
05000	1	2.153633
05000	1	3.482704
05000	1	3.144501
05000	1	4.443981
05000	1	1.096409
05000	1	2.323709
05000	1	3.022865
05000	1	2.699981
05000	1	1.275505
05000	1	2.100207
05000	1	2.800715
05000	1	2.245207
05000	1	3.984698
05000	1	2.812156
05000	1	3.239316
05000	1	2.822701
05000	1	2.967884
05000	1	3.429270
05000	1	1.273272
05000	1	1.579720
05000	1	2.314123
05000	1	3.486882
05000	1	4.264658
05000	1	3.135833
05000	1	4.774984
05000	1	3.270015
05000	1	0.772604
05000	1	1.181517
05000	1	2.483822
05000	1	0.918735
05000	1	1.609517
05000	1	3.644655
05000	1	1.269850
05000	1	1.824021
05000	1	1.320816
05000	1	1.965290
05000	1	2.104524
05000	1	0.608896
05000	1	2.051166
05000	1	1.375532
05000	1	1.283545
05000	1	2.688514
05000	1	1.242855
05000	1	2.191206
05000	1	2.438706
05000	1	4.448791
05000	1	0.861289
05000	1	1.768414
05000	1	1.141973
05000	1	1.951860
05000	1	1.406955
05000	1	1.839217
05000	1	3.278250
05000	1	5.441978
05000	1	3.039298
05000	1	1.995936
05000	1	1.645806
05000	1	1.539738
05000	1	3.193713
05000	1	1.862787
05000	1	1.059532
05000	1	1.851467
05000	1	2.556845
05000	1	3.343273
05000	1	1.159779
05000	1	1.727536
05000	1	3.691730
05000	1	2.012689
05000	1	3.399605
05000	1	3.199122
05000	1	2.733546
05000	1	1.614164
05000	1	2.524640
05000	1	1.420959
05000	1	1.543151
05000	1	1.131841
05000	1	3.022906
05000	1	1.309759
05000	1	1.703987
05000	1	1.092630
05000	1	0.798528
05000	1	1.923108
05000	1	2.708116
05000	1	3.568584
05000	1	1.750568
05000	1	3.556075
05000	1	3.237991
05000	1	2.665640
05000	1	3.187581
05000	1	5.723767
05000	1	1.067759
05000	1	1.981293
05000	1	2.407079
05000	1	0.968964
05000	1	3.347565
05000	1	1.306753
05000	1	1.983789
05000	1	1.263251
05000	1	1.307649
05000	1	4.198250
05000	1	1.328042
05000	1	4.018328
05000	1	3.438775
05000	1	1.691765
05000	1	2.084423
05000	1	0.800528
05000	1	3.015749
05000	1	2.043532
05000	1	2.368211
05000	1	3.064551
05000	1	1.251403
05000	1	2.466991
05000	1	2.147463
05000	1	2.946269
05000	1	2.480912
05000	1	1.616950
05000	1	3.003735
05000	1	1.091103
05000	1	4.552538
05000	1	1.686886
05000	1	2.232559
05000	1	3.692017
05000	1	1.680237
05000	1	2.468922
05000	1	2.618031
05000	1	2.048013
05000	1	1.380944
05000	1	0.831708
05000	1	2.954414
05000	1	2.517699
05000	1	2.114031
05000	1	1.124972
05000	1	2.297235
05000	1	1.038765
05000	1	1.632835
05000	1	5.163318
05000	1	4.515030
05000	1	4.074777
05000	1	2.671425
05000	1	3.190304
05000	1	2.371259
05000	1	3.118354
05000	1	0.827232
05000	1	2.264026
05000	1	1.298550
05000	1	1.319885
05000	1	0.901959
05000	1	3.688623
05000	1	3.813365
05000	1	0.167724
05000	1	1.348539
05000	1	2.391151
05000	1	2.782850
05000	1	1.347952
05000	1	1.989846
05000	1	2.107493
05000	1	2.865798
05000	1	4.224313
05000	1	2.137123
05000	1	1.198220
05000	1	3.355407
05000	1	2.619728
05000	1	4.889043
05000	1	1.887972
05000	1	4.630737
05000	1	1.021854
05000	1	1.711761
05000	1	1.761246
05000	1	5.544837
05000	1	3.998076
05000	1	1.689926
05000	1	3.217021
05000	1	3.724752
05000	1	2.196618
05000	1	4.061061
05000	1	3.422970
05000	1	1.954696
05000	1	2.419129
05000	1	2.941246
05000	1	1.969276
05000	1	1.203262
05000	1	1.681579
05000	1	3.245263
05000	1	2.097746
05000	1	1.891507
05000	1	2.807701
05000	1	1.086758
05000	1	0.695125
05000	1	2.121432
05000	1	1.275057
05000	1	1.818247
05000	1	1.936543
05000	1	1.259835
05000	1	3.077158
05000	1	1.811943
05000	1	1.412293
05000	1	0.636164
05000	1	2.078388
05000	1	3.699411
05000	1	3.723262
05000	1	1.695201
05000	1	2.571752
05000	1	1.650849
05000	1	0.938626
05000	1	2.365461
05000	1	3.217865
05000	1	2.373490
05000	1	1.267236
05000	1	3.918923
05000	1	2.783636
05000	1	1.649644
05000	1	1.725269
05000	1	0.742383
05000	1	2.602673
05000	1	2.936205
05000	1	2.594595
05000	1	3.145397
05000	1	3.293026
05000	1	2.898859
05000	1	2.529946
05000	1	1.109493
05000	1	4.075534
05000	1	1.362792
05000	1	1.299720
05000	1	2.701326
05000	1	1.525056
05000	1	2.688221
05000	1	2.015006
05000	1	2.177254
05000	1	3.781315
05000	1	3.385776
05000	1	4.923461
05000	1	1.703709
05000	1	2.958679
05000	1	3.129785
05000	1	1.441369
05000	1	2.240352
05000	1	3.073168
05000	1	1.799708
05000	1	2.502920
05000	1	2.490456
05000	1	1.993429
05000	1	0.931535
05000	1	3.467797
05000	1	2.151687
05000	1	2.932725
05000	1	2.514080
05000	1	1.702876
05000	1	1.629101
05000	1	1.774251
05000	1	2.538389
05000	1	3.024241
05000	1	2.010056
05000	1	1.728696
05000	1	1.548978
05000	1	0.781088
05000	1	1.615773
05000	1	0.478276
05000	1	1.481003
05000	1	3.803405
05000	1	3.978801
05000	1	1.512781
05000	1	0.929017
05000	1	1.629860
05000	1	1.612260
05000	1	2.418774
05000	1	1.915870
05000	1	1.960127
05000	1	1.935955
05000	1	2.444834
05000	1	3.138684
05000	1	2.801381
05000	1	3.030096
05000	1	1.943698
05000	1	1.063050
05000	1	3.074605
05000	1	3.103730
05000	1	3.412052
05000	1	2.562918
05000	1	2.450798
05000	1	0.425633
05000	1	2.910323
05000	1	2.318122
05000	1	1.061120
05000	1	2.583003
05000	1	2.722440
05000	1	3.720141
05000	1	3.039351
05000	1	3.639915
05000	1	2.177049
05000	1	1.790223
05000	1	3.259308
05000	1	3.828532
05000	1	2.482699
05000	1	2.230624
05000	1	1.109244
05000	1	3.363539
05000	1	1.769939
05000	1	1.310168
05000	1	1.894363
05000	1	0.481855
05000	1	3.774269
05000	1	2.801361
05000	1	2.627967
05000	1	2.623750
05000	1	1.590620
05000	1	3.384776
05000	1	2.651436
05000	1	2.059737
05000	1	2.651684
05000	1	1.530998
05000	1	2.312822
05000	1	2.843188
05000	1	4.274539
05000	1	2.665179
05000	1	3.554428
05000	1	1.254261
05000	1	0.709835
05000	1	2.339025
05000	1	1.262003
05000	1	1.119184
05000	1	1.581029
05000	1	1.863419
05000	1	2.136189
05000	1	3.408588
05000	1	2.332536
05000	1	2.301503
05000	1	1.779865
05000	1	3.349080
05000	1	3.404272
05000	1	0.729072
05000	1	2.627936
05000	1	4.734930
05000	1	1.948523
05000	1	2.162612
05000	1	1.212756
05000	1	1.106790
05000	1	3.055625
05000	1	1.945250
05000	1	3.155443
05000	1	2.399565
05000	1	2.870592
05000	1	1.266982
05000	1	2.185788
05000	1	1.605405
05000	1	1.632765
05000	1	2.574601
05000	1	2.220373
05000	1	1.468320
05000	1	4.260578
05000	1	1.969519
05000	1	2.090682
05000	1	1.372930
05000	1	1.842973
05000	1	2.437444
05000	1	1.310376
05000	1	1.394813
05000	1	2.251025
05000	1	1.464132
05000	1	3.802174
05000	1	2.564917
05000	1	1.253816
05000	1	2.288589
05000	1	2.150732
05000	1	1.932182
05000	1	1.384143
05000	1	2.664342
05000	1	1.802654
05000	1	3.149184
05000	1	1.895069
05000	1	2.618652
05000	1	2.462644
05000	1	1.891853
05000	1	2.591590
05000	1	1.001357
05000	1	1.048702
05000	1	3.447659
05000	1	2.205280
05000	1	1.845346
05000	1	4.109134
05000	1	2.490960
05000	1	2.443459
05000	1	2.060161
05000	1	2.648973
05000	1	3.514971
05000	1	1.706488
05000	1	1.056647
05000	1	1.470908
05000	1	2.592212
05000	1	2.753544
05000	1	0.995079
05000	1	0.953359
05000	1	2.980905
05000	1	3.950634
05000	1	3.620357
05000	1	3.534590
05000	1	3.139409
05000	1	2.813117
05000	1	2.154874
05000	1	2.151427
05000	1	2.694999
05000	1	2.892908
05000	1	2.963800
05000	1	2.755269
05000	1	1.609170
05000	1	2.199033
05000	1	2.016303
05000	1	1.475561
05000	1	2.399240
05000	1	0.473192
05000	1	2.203382
05000	1	0.962536
05000	1	1.645741
05000	1	3.302405
05000	1	2.701859
05000	1	3.492349
05000	1	1.474984
05000	1	1.290093
05000	1	2.484668
05000	1	1.581850
05000	1	0.864815
05000	1	2.760725
05000	1	2.768908
05000	1	1.463057
05000	1	0.300033
05000	1	2.136401
05000	1	3.597897
05000	1	1.230320
05000	1	1.971576
05000	1	0.530051
05000	1	1.755346
05000	1	1.737588
05000	1	4.007627
05000	1	3.272723
05000	1	1.091302
05000	1	3.633178
05000	1	3.447131
05000	1	2.835396
05000	1	3.751619
05000	1	2.241394
05000	1	1.523705
05000	1	4.863566
05000	1	1.052576
05000	1	1.670106
05000	1	2.570193
05000	1	1.329602
05000	1	1.584759
05000	1	1.496025
05000	1	2.859993
05000	1	2.243309
05000	1	2.540445
05000	1	2.861375
05000	1	2.966483
05000	1	1.494513
05000	1	3.255266
05000	1	2.921256
05000	1	3.986736
05000	1	1.984557
05000	1	2.247740
05000	1	4.031943
05000	1	3.693872
05000	1	2.671560
05000	1	1.406967
05000	1	1.114626
05000	1	2.317893
05000	1	1.833094
05000	1	3.925568
05000	1	1.862963
05000	1	1.134212
05000	1	3.975685
05000	1	1.027469
05000	1	1.960878
05000	1	2.856369
05000	1	3.904232
05000	1	1.526988
05000	1	1.122252
05000	1	3.265175
05000	1	1.303013
05000	1	1.675307
05000	1	0.618489
05000	1	3.503685
05000	1	1.123972
05000	1	1.390506
05000	1	2.606752
05000	1	4.158964
05000	1	3.239482
05000	1	2.461605
05000	1	3.865724
05000	1	2.974954
05000	1	1.170023
05000	1	2.194498
05000	1	3.733481
05000	1	1.198131
05000	1	3.136235
05000	1	2.713711
05000	1	2.697926
05000	1	2.281343
05000	1	2.420078
05000	1	1.778239
05000	1	0.463535
05000	1	2.580998
05000	1	1.173791
05000	1	2.674459
05000	1	5.192467
05000	1	1.337424
05000	1	3.665846
05000	1	2.678388
05000	1	1.639376
05000	1	2.396325
05000	1	1.951947
05000	1	1.724976
05000	1	1.732466
05000	1	3.034325
05000	1	3.089081
05000	1	2.246143
05000	1	2.046108
05000	1	3.011896
05000	1	2.152696
05000	1	1.716259
05000	1	2.277125
05000	1	3.044667
05000	1	3.473553
05000	1	3.707996
05000	1	2.216550
05000	1	2.304629
05000	1	1.580405
05000	1	3.944722
05000	1	1.861703
05000	1	3.433069
05000	1	1.227594
05000	1	2.052255
05000	1	2.764038
05000	1	1.320537
05000	1	4.194621
05000	1	4.063392
05000	1	3.226409
05000	1	0.749464
05000	1	1.569390
05000	1	3.818468
05000	1	2.155741
05000	1	2.339084
05000	1	1.206566
05000	1	0.755141
05000	1	1.861175
05000	1	3.366742
05000	1	4.254827
05000	1	1.745800
05000	1	3.163348
05000	1	4.552617
05000	1	2.287888
05000	1	2.548857
05000	1	3.572029
05000	1	1.334565
05000	1	3.660076
05000	1	3.476525
05000	1	2.653724
05000	1	1.805536
05000	1	2.901329
05000	1	4.444549
05000	1	1.589859
05000	1	1.190769
05000	1	1.982867
05000	1	2.187321
05000	1	2.792484
05000	1	3.068352
05000	1	2.198383
05000	1	0.833524
05000	1	2.751412
05000	1	1.136392
05000	1	3.724540
05000	1	1.464095
05000	1	1.670644
05000	1	1.509342
05000	1	1.847564
05000	1	1.907144
05000	1	3.235414
05000	1	3.986863
05000	1	1.835998
05000	1	0.679620
05000	1	2.344178
05000	1	2.115336
05000	1	2.597270
05000	1	3.264780
05000	1	0.942262
05000	1	2.983795
05000	1	1.690693
05000	1	2.577299
05000	1	3.839102
05000	1	2.939184
05000	1	2.288666
05000	1	3.471876
05000	1	2.380769
05000	1	2.756986
05000	1	2.808713
05000	1	3.168163
05000	1	3.191319
05000	1	1.534542
05000	1	1.862667
05000	1	2.035205
05000	1	3.005156
05000	1	2.870363
05000	1	2.645403
05000	1	2.427333
05000	1	1.747855
05000	1	2.899141
05000	1	2.363536
05000	1	4.613103
05000	1	3.517617
05000	1	3.041120
05000	1	3.535119
05000	1	3.033186
05000	1	4.164034
05000	1	2.492835
05000	1	3.075526
05000	1	2.287457
05000	1	1.475577
05000	1	1.200911
05000	1	2.208915
05000	1	4.060542
05000	1	2.711589
05000	1	2.506472
05000	1	1.825429
05000	1	2.329362
05000	1	2.281646
05000	1	3.402753
05000	1	1.683164
05000	1	3.603461
05000	1	2.615469
05000	1	3.324590
05000	1	2.338711
05000	1	2.400098
05000	1	3.431401
05000	1	2.896771
05000	1	1.601233
05000	1	4.236697
05000	1	0.579711
05000	1	1.925032
05000	1	2.690477
05000	1	2.000606
05000	1	3.585571
05000	1	3.632508
05000	1	3.369411
05000	1	3.364273
05000	1	1.614771
05000	1	2.299834
05000	1	3.702307
05000	1	4.793248
05000	1	2.119397
05000	1	0.790484
05000	1	2.942373
05000	1	1.114287
05000	1	1.573344
05000	1	3.357395
05000	1	1.606573
05000	1	3.794756
05000	1	0.933112
05000	1	3.433428
05000	1	2.560243
05000	1	1.721782
05000	1	1.857697
05000	1	2.559836
05000	1	2.296944
05000	1	1.151649
05000	1	3.007034
05000	1	1.869514
05000	1	3.014004
05000	1	3.331566
05000	1	1.022289
05000	1	4.788030
05000	1	4.351340
05000	1	2.261613
05000	1	1.887895
05000	1	1.777305
05000	1	2.536764
05000	1	2.470579
05000	1	3.482684
05000	1	2.308851
