Step	Time	Epot	Ekin	Etot	T
219	2.190000	-3.761240	6098.638512	6094.877273	1.008501
220	2.200000	-3.624325	6098.511433	6094.887108	1.008440
221	2.210000	-4.014446	6098.888872	6094.874426	1.008462
222	2.220000	-4.751285	6099.606093	6094.854808	1.008561
223	2.230000	-5.533809	6100.378792	6094.844983	1.008692
224	2.240000	-6.178872	6101.023971	6094.845099	1.008812
225	2.250000	-6.652179	6101.501410	6094.849231	1.008903
226	2.260000	-6.988957	6101.842316	6094.853359	1.008969
227	2.270000	-7.232512	6102.088193	6094.855680	1.009016
228	2.280000	-7.410534	6102.266998	6094.856465	1.009050
229	2.290000	-7.530932	6102.386582	6094.855650	1.009075
230	2.300000	-7.585181	6102.439749	6094.854568	1.009089
231	2.310000	-7.564681	6102.419303	6094.854622	1.009092
232	2.320000	-7.480523	6102.338159	6094.857637	1.009083
233	2.330000	-7.386834	6102.251830	6094.864997	1.009067
234	2.340000	-7.386242	6102.258326	6094.872084	1.009057
235	2.350000	-7.577248	6102.450012	6094.872763	1.009071
236	2.360000	-7.971907	6102.836766	6094.864859	1.009120
237	2.370000	-8.466963	6103.318905	6094.851942	1.009197
238	2.380000	-8.898178	6103.739317	6094.841139	1.009278
239	2.390000	-9.124082	6103.958932	6094.834850	1.009335
240	2.400000	-9.077445	6103.913298	6094.835853	1.009351
241	2.410000	-8.804258	6103.648814	6094.844556	1.009323
242	2.420000	-8.468259	6103.322088	6094.853829	1.009269
243	2.430000	-8.233950	6103.082009	6094.848059	1.009221
244	2.440000	-8.065104	6102.894418	6094.829314	1.009193
245	2.450000	-7.783914	6102.613923	6094.830009	1.009160
246	2.460000	-7.488601	6102.352633	6094.864032	1.009106
247	2.470000	-7.674038	6102.554036	6094.879997	1.009086
248	2.480000	-8.535256	6103.377423	6094.842167	1.009177
249	2.490000	-9.531611	6104.333373	6094.801762	1.009345
250	2.500000	-10.026255	6104.819458	6094.793203	1.009477
251	2.510000	-9.814572	6104.623718	6094.809147	1.009499
252	2.520000	-9.102966	6103.944060	6094.841093	1.009414
253	2.530000	-8.363947	6103.238562	6094.874616	1.009283
254	2.540000	-8.073331	6102.956786	6094.883456	1.009190
255	2.550000	-8.345311	6103.210667	6094.865357	1.009191
256	2.560000	-8.908017	6103.754488	6094.846471	1.009267
257	2.570000	-9.444262	6104.284452	6094.840190	1.009362
258	2.580000	-9.803686	6104.647020	6094.843334	1.009436
259	2.590000	-9.982561	6104.831962	6094.849400	1.009479
260	2.600000	-10.036396	6104.890954	6094.854558	1.009496
261	2.610000	-10.019166	6104.876437	6094.857271	1.009498
262	2.620000	-9.959087	6104.817185	6094.858099	1.009491
263	2.630000	-9.863436	6104.721442	6094.858006	1.009478
264	2.640000	-9.731150	6104.589865	6094.858714	1.009459
265	2.650000	-9.566213	6104.425465	6094.859253	1.009434
266	2.660000	-9.376599	6104.237205	6094.860606	1.009404
267	2.670000	-9.177701	6104.039016	6094.861316	1.009372
268	2.680000	-8.982482	6103.844803	6094.862321	1.009339
269	2.690000	-8.802301	6103.665386	6094.863085	1.009308
270	2.700000	-8.646077	6103.509853	6094.863776	1.009280
271	2.710000	-8.520711	6103.384812	6094.864101	1.009256
272	2.720000	-8.431228	6103.295881	6094.864653	1.009238
273	2.730000	-8.382378	6103.247096	6094.864718	1.009227
274	2.740000	-8.377152	6103.241616	6094.864463	1.009222
275	2.750000	-8.417567	6103.281970	6094.864403	1.009225
276	2.760000	-8.503791	6103.367952	6094.864161	1.009235
277	2.770000	-8.632563	6103.496001	6094.863438	1.009253
278	2.780000	-8.793828	6103.653714	6094.859886	1.009278
279	2.790000	-8.952788	6103.807190	6094.854402	1.009306
280	2.800000	-9.041153	6103.885108	6094.843955	1.009328
281	2.810000	-8.927544	6103.753162	6094.825618	1.009331
282	2.820000	-8.396025	6103.197675	6094.801650	1.009285
283	2.830000	-7.207522	6101.999309	6094.791787	1.009150
284	2.840000	-5.402435	6100.235960	6094.833525	1.008898
285	2.850000	-3.743061	6098.650515	6094.907454	1.008590
286	2.860000	-3.303197	6098.214375	6094.911178	1.008401
287	2.870000	-4.219646	6099.087265	6094.867620	1.008450
288	2.880000	-5.866877	6100.701565	6094.834688	1.008675
289	2.890000	-7.627866	6102.441703	6094.813837	1.008966
290	2.900000	-9.064123	6103.876424	6094.812301	1.009234
291	2.910000	-10.024059	6104.848774	6094.824715	1.009430
292	2.920000	-10.589086	6105.427957	6094.838872	1.009551
293	2.930000	-10.909762	6105.758923	6094.849162	1.009620
294	2.940000	-11.107514	6105.962492	6094.854979	1.009660
295	2.950000	-11.252717	6106.109728	6094.857011	1.009687
296	2.960000	-11.372165	6106.228659	6094.856494	1.009709
297	2.970000	-11.456701	6106.310020	6094.853319	1.009726
298	2.980000	-11.466467	6106.314842	6094.848375	1.009736
299	2.990000	-11.345817	6106.188225	6094.842408	1.009728
300	3.000000	-11.038521	6105.877707	6094.839186	1.009694
301	3.010000	-10.534929	6105.378164	6094.843235	1.009627
302	3.020000	-9.936128	6104.793407	6094.857279	1.009533
303	3.030000	-9.481815	6104.357209	6094.875394	1.009441
304	3.040000	-9.452760	6104.334874	6094.882114	1.009396
305	3.050000	-9.955663	6104.826061	6094.870399	1.009436
306	3.060000	-10.822309	6105.670643	6094.848334	1.009555
307	3.070000	-11.732159	6106.563474	6094.831315	1.009709
308	3.080000	-12.416330	6107.240312	6094.823982	1.009844
309	3.090000	-12.749625	6107.575508	6094.825883	1.009929
310	3.100000	-12.753264	6107.589299	6094.836035	1.009955
311	3.110000	-12.579764	6107.432500	6094.852736	1.009937
312	3.120000	-12.475635	6107.344035	6094.868400	1.009908
313	3.130000	-12.664950	6107.537985	6094.873035	1.009912
314	3.140000	-13.210594	6108.075980	6094.865387	1.009973
315	3.150000	-13.998431	6108.851735	6094.853304	1.010087
316	3.160000	-14.838868	6109.680718	6094.841850	1.010226
317	3.170000	-15.549724	6110.381241	6094.831517	1.010357
318	3.180000	-15.971812	6110.791482	6094.819670	1.010455
319	3.190000	-15.950990	6110.758829	6094.807839	1.010492
320	3.200000	-15.362583	6110.164190	6094.801607	1.010445
321	3.210000	-14.209923	6109.026300	6094.816378	1.010300
322	3.220000	-12.811865	6107.665621	6094.853756	1.010080
323	3.230000	-11.772897	6106.646531	6094.873634	1.009867
324	3.240000	-11.413941	6106.254968	6094.841027	1.009754
325	3.250000	-11.337623	6106.127796	6094.790172	1.009734
326	3.260000	-10.879701	6105.646637	6094.766936	1.009703
327	3.270000	-9.787782	6104.582168	6094.794386	1.009575
328	3.280000	-8.558564	6103.417807	6094.859243	1.009366
329	3.290000	-8.125725	6103.004959	6094.879234	1.009211
330	3.300000	-8.763386	6103.599290	6094.835904	1.009234
331	3.310000	-9.846627	6104.651105	6094.804479	1.009391
332	3.320000	-10.819281	6105.631728	6094.812447	1.009564
333	3.330000	-11.655318	6106.489949	6094.834631	1.009707
334	3.340000	-12.552738	6107.390895	6094.838157	1.009846
335	3.350000	-13.485776	6108.310870	6094.825094	1.009999
336	3.360000	-14.205985	6109.025142	6094.819158	1.010139
337	3.370000	-14.546784	6109.372626	6094.825842	1.010227
338	3.380000	-14.525750	6109.362909	6094.837158	1.010250
339	3.390000	-14.253347	6109.100552	6094.847205	1.010222
340	3.400000	-13.842154	6108.695852	6094.853698	1.010163
341	3.410000	-13.370851	6108.228605	6094.857755	1.010088
342	3.420000	-12.889153	6107.749366	6094.860213	1.010008
343	3.430000	-12.427775	6107.289788	6094.862013	1.009930
344	3.440000	-12.009308	6106.872944	6094.863636	1.009856
345	3.450000	-11.654604	6106.519722	6094.865118	1.009792
346	3.460000	-11.382878	6106.248435	6094.865557	1.009740
347	3.470000	-11.205214	6106.070492	6094.865279	1.009702
348	3.480000	-11.118304	6105.982145	6094.863841	1.009681
349	3.490000	-11.100295	6105.961227	6094.860932	1.009673
350	3.500000	-11.113789	6105.970998	6094.857209	1.009674
351	3.510000	-11.113473	6105.966951	6094.853478	1.009676
352	3.520000	-11.051981	6105.901542	6094.849561	1.009672
353	3.530000	-10.884718	6105.732105	6094.847386	1.009654
354	3.540000	-10.592286	6105.440615	6094.848329	1.009617
355	3.550000	-10.206004	6105.060367	6094.854363	1.009559
356	3.560000	-9.825405	6104.688505	6094.863100	1.009493
357	3.570000	-9.577714	6104.444660	6094.866945	1.009439
358	3.580000	-9.521168	6104.382698	6094.861529	1.009414
359	3.590000	-9.592742	6104.444900	6094.852158	1.009418
360	3.600000	-9.676561	6104.523338	6094.846777	1.009434
361	3.610000	-9.704228	6104.549574	6094.845346	1.009444
362	3.620000	-9.667500	6104.513462	6094.845962	1.009443
363	3.630000	-9.587140	6104.434818	6094.847679	1.009433
364	3.640000	-9.507499	6104.360983	6094.853484	1.009418
365	3.650000	-9.528056	6104.390663	6094.862607	1.009411
366	3.660000	-9.775319	6104.640473	6094.865153	1.009431
367	3.670000	-10.279369	6105.136482	6094.857112	1.009494
368	3.680000	-10.912980	6105.758054	6094.845075	1.009592
369	3.690000	-11.482765	6106.320436	6094.837671	1.009695
370	3.700000	-11.856205	6106.693006	6094.836801	1.009774
371	3.710000	-12.000708	6106.841263	6094.840555	1.009816
372	3.720000	-11.961620	6106.809307	6094.847687	1.009823
373	3.730000	-11.837665	6106.694411	6094.856746	1.009807
374	3.740000	-11.756936	6106.621748	6094.864812	1.009787
375	3.750000	-11.836111	6106.704922	6094.868810	1.009785
376	3.760000	-12.135056	6107.002525	6094.867469	1.009816
377	3.770000	-12.632900	6107.493808	6094.860908	1.009883
378	3.780000	-13.235940	6108.087886	6094.851945	1.009977
379	3.790000	-13.806944	6108.646370	6094.839427	1.010078
380	3.800000	-14.166599	6108.984957	6094.818358	1.010160
